airline_code,airline_id,source_airport,source_id,destination_airport,destination_id,avg_ticket_price,monthly_passengers,monthly_revenue,operating_cost,profit
FR,4296,PSA,1562,EMA,523,6881,19607,134915767,87695248.55,47220518.45
FR,4296,PSA,1562,FEZ,1066,17709,4414,78167526,50808891.9,27358634.1
FR,4296,PSA,1562,FUE,1051,19654,2560,50314240,32704256.0,17609984.0
FR,4296,PSA,1562,GDN,668,16297,1553,25309241,16451006.65,8858234.35
FR,4296,PSA,1562,GRO,1222,12784,2478,31678752,20591188.8,11087563.2
FR,4296,PSA,1562,GSE,691,17338,13524,234479112,152411422.8,82067689.19999999
FR,4296,PSA,1562,HAU,645,14792,758,11212336,7288018.4,3924317.5999999996
FR,4296,PSA,1562,HHN,355,19640,4136,81231040,52800176.0,28430864.0
FR,4296,PSA,1562,IBZ,1225,7273,11799,85814127,55779182.550000004,30034944.449999996
FR,4296,PSA,1562,KRK,669,13020,16095,209556900,136211985.0,73344915.0
FR,4296,PSA,1562,LBA,517,15848,18762,297340176,193271114.4,104069061.6
FR,4296,PSA,1562,LBC,364,12457,7672,95570104,62120567.6,33449536.4
FR,4296,PSA,1562,LIS,1638,5648,6749,38118352,24776928.8,13341423.2
FR,4296,PSA,1562,LPA,1054,19133,3288,62909304,40891047.6,22018256.4
FR,4296,PSA,1562,LPL,491,12260,8427,103315020,67154763.0,36160257.0
FR,4296,PSA,1562,MAD,1229,18414,13958,257022612,167064697.8,89957914.19999999
FR,4296,PSA,1562,MLA,1606,6822,2841,19381302,12597846.3,6783455.699999999
FR,4296,PSA,1562,NRN,4198,23979,13913,333619827,216852887.55,116766939.44999999
FR,4296,PSA,1562,NYO,699,13664,11007,150399648,97759771.2,52639876.8
FR,4296,PSA,1562,PMO,1512,19844,17442,346119048,224977381.20000002,121141666.79999998
FR,4296,PSA,1562,RAK,1075,15443,15548,240107764,156070046.6,84037717.4
FR,4296,PSA,1562,SKG,1486,21976,5129,112714904,73264687.60000001,39450216.39999999
FR,4296,PSA,1562,STN,548,21400,2654,56795600,36917140.0,19878460.0
FR,4296,PSA,1562,SUF,1508,8678,2388,20723064,13469991.6,7253072.4
FR,4296,PSA,1562,SVQ,1253,7645,8380,64065100,41642315.0,22422785.0
FR,4296,PSA,1562,TFS,1056,17185,5682,97645170,63469360.5,34175809.5
FR,4296,PSA,1562,TPS,1515,8978,14130,126859140,82458441.0,44400699.0
FR,4296,PSA,1562,TRF,664,5420,7767,42097140,27363141.0,14733999.0
FR,4296,PSA,1562,VLC,1246,18692,1771,33103532,21517295.8,11586236.2
FR,4296,PSA,1562,WMI,8414,14633,16365,239469045,155654879.25,83814165.75
FR,4296,PSR,1505,BGY,1525,15212,2781,42304572,27497971.8,14806600.2
FR,4296,PSR,1505,BVA,1367,15653,7403,115879159,75321453.35000001,40557705.64999999
FR,4296,PSR,1505,CAG,1519,16986,16396,278502456,181026596.4,97475859.6
FR,4296,PSR,1505,CRL,304,16590,9424,156344160,101623704.0,54720456.0
FR,4296,PSR,1505,GRO,1222,16243,3438,55843434,36298232.1,19545201.9
FR,4296,PSR,1505,HHN,355,8212,13204,108431248,70480311.2,37950936.8
FR,4296,PSR,1505,NRN,4198,23707,6494,153953258,100069617.7,53883640.3
FR,4296,PSR,1505,STN,548,9536,9808,93529088,60793907.2,32735180.799999997
FR,4296,PUY,1203,BVA,1367,21355,8260,176392300,114654995.0,61737305.0
FR,4296,PUY,1203,CRL,304,4746,16014,76002444,49401588.6,26600855.4
FR,4296,PUY,1203,HHN,355,8619,580,4999020,3249363.0,1749657.0
FR,4296,PUY,1203,RYG,657,17328,8466,146698848,95354251.2,51344596.8
FR,4296,PUY,1203,STN,548,15188,12826,194801288,126620837.2,68180450.8
FR,4296,RAK,1075,BGY,1525,11918,14557,173490326,112768711.9,60721614.099999994
FR,4296,RAK,1075,BVA,1367,8759,13372,117125348,76131476.2,40993871.8
FR,4296,RAK,1075,CIA,1553,9700,12303,119339100,77570415.0,41768685.0
FR,4296,RAK,1075,CRL,304,18953,17450,330729850,214974402.5,115755447.5
FR,4296,RAK,1075,DLE,1309,6620,3337,22090940,14359111.0,7731829.0
FR,4296,RAK,1075,DUB,599,17130,7915,135583950,88129567.5,47454382.5
FR,4296,RAK,1075,EIN,585,9302,16995,158087490,102756868.5,55330621.5
FR,4296,RAK,1075,GRO,1222,23698,14061,333217578,216591425.70000002,116626152.29999998
FR,4296,RAK,1075,HHN,355,20636,19507,402546452,261655193.8,140891258.2
FR,4296,RAK,1075,LTN,492,8698,6797,59120306,38428198.9,20692107.1
FR,4296,RAK,1075,MAD,1229,17835,6415,114411525,74367491.25,40044033.75
FR,4296,RAK,1075,MRS,1353,10211,9627,98301297,63895843.050000004,34405453.949999996
FR,4296,RAK,1075,NRN,4198,8634,3924,33879816,22021880.400000002,11857935.599999998
FR,4296,RAK,1075,PSA,1562,14796,7541,111576636,72524813.4,39051822.599999994
FR,4296,RAK,1075,STN,548,5061,7058,35720538,23218349.7,12502188.3
FR,4296,RAK,1075,SVQ,1253,8789,13950,122606550,79694257.5,42912292.5
FR,4296,RAK,1075,TUF,1376,10862,8102,88003924,57202550.6,30801373.4
FR,4296,RAK,1075,XCR,1374,9009,15149,136477341,88710271.65,47767069.349999994
FR,4296,RBA,1072,BVA,1367,15774,1642,25900908,16835590.2,9065317.8
FR,4296,RBA,1072,CRL,304,15835,8750,138556250,90061562.5,48494687.5
FR,4296,RBA,1072,GRO,1222,17327,15991,277076057,180099437.05,96976619.94999999
FR,4296,RBA,1072,MAD,1229,6079,3842,23355518,15181086.700000001,8174431.299999999
FR,4296,RBA,1072,MRS,1353,24162,4780,115494360,75071334.0,40423026.0
FR,4296,RBA,1072,STN,548,8499,12790,108702210,70656436.5,38045773.5
FR,4296,RDZ,1289,CRL,304,7644,8201,62688444,40747488.6,21940955.4
FR,4296,RDZ,1289,DUB,599,12263,8253,101206539,65784250.35,35422288.65
FR,4296,RDZ,1289,STN,548,20132,14209,286055588,185936132.20000002,100119455.79999998
FR,4296,REU,1236,BHX,469,21359,18929,404304511,262797932.15,141506578.85
FR,4296,REU,1236,BRS,490,24652,15008,369977216,240485190.4,129492025.6
FR,4296,REU,1236,CRL,304,11852,17764,210538928,136850303.20000002,73688624.79999998
FR,4296,REU,1236,DUB,599,23621,5324,125758204,81742832.60000001,44015371.39999999
FR,4296,REU,1236,EIN,585,24397,1366,33326302,21662096.3,11664205.7
FR,4296,REU,1236,EMA,523,16970,19227,326282190,212083423.5,114198766.5
FR,4296,REU,1236,HHN,355,24272,3525,85558800,55613220.0,29945580.0
FR,4296,REU,1236,LPL,491,7735,14224,110022640,71514716.0,38507924.0
FR,4296,REU,1236,LTN,492,6838,12535,85714330,55714314.5,30000015.5
FR,4296,REU,1236,MAN,478,8674,3414,29613036,19248473.400000002,10364562.599999998
FR,4296,REU,1236,PIK,537,6774,10598,71790852,46664053.800000004,25126798.199999996
FR,4296,REU,1236,PMI,3998,3927,18122,71165094,46257311.1,24907782.9
FR,4296,REU,1236,STN,548,5351,13837,74041787,48127161.550000004,25914625.449999996
FR,4296,RHO,1472,ATH,3941,11205,11363,127322415,82759569.75,44562845.25
FR,4296,RHO,1472,BGY,1525,17916,1285,23022060,14964339.0,8057721.0
FR,4296,RHO,1472,BOH,494,17417,7319,127475023,82858764.95,44616258.05
FR,4296,RHO,1472,CRL,304,7022,2952,20728944,13473813.6,7255130.4
FR,4296,RHO,1472,EMA,523,14790,19047,281705130,183108334.5,98596795.5
FR,4296,RHO,1472,KUN,3956,20810,16226,337663060,219480989.0,118182071.0
FR,4296,RHO,1472,LPL,491,4130,7371,30442230,19787449.5,10654780.5
FR,4296,RHO,1472,NYO,699,13106,12496,163772576,106452174.4,57320401.599999994
FR,4296,RHO,1472,RYG,657,24760,19002,470489520,305818188.0,164671332.0
FR,4296,RHO,1472,STN,548,3913,4228,16544164,10753706.6,5790457.4
FR,4296,RIX,3953,BGY,1525,10438,16022,167237636,108704463.4,58533172.599999994
FR,4296,RIX,3953,BRE,353,24305,1021,24815405,16130013.25,8685391.75
FR,4296,RIX,3953,DUB,599,7796,4651,36259196,23568477.400000002,12690718.599999998
FR,4296,RIX,3953,EMA,523,10265,6701,68785765,44710747.25,24075017.75
FR,4296,RIX,3953,HHN,355,12172,6812,82915664,53895181.6,29020482.4
FR,4296,RIX,3953,MAN,478,17695,18850,333550750,216807987.5,116742762.5
FR,4296,RIX,3953,NRN,4198,19633,5950,116816350,75930627.5,40885722.5
FR,4296,RIX,3953,PIK,537,10878,11250,122377500,79545375.0,42832125.0
FR,4296,RIX,3953,RYG,657,18577,2874,53390298,34703693.7,18686604.299999997
FR,4296,RIX,3953,STN,548,5098,19660,100226680,65147342.0,35079338.0
FR,4296,RJK,1205,NYO,699,3249,14385,46736865,30378962.25,16357902.75
FR,4296,RYG,657,AGP,1230,4971,9366,46558386,30262950.900000002,16295435.099999998
FR,4296,RYG,657,ALC,1212,12697,13384,169936648,110458821.2,59477826.8
FR,4296,RYG,657,BCN,1218,4639,19205,89091995,57909796.75,31182198.25
FR,4296,RYG,657,BGY,1525,17247,7239,124851033,81153171.45,43697861.55
FR,4296,RYG,657,BLQ,1538,15364,13843,212683852,138244503.8,74439348.19999999
FR,4296,RYG,657,BVA,1367,5856,14442,84572352,54972028.800000004,29600323.199999996
FR,4296,RYG,657,BZR,1360,19598,7908,154980984,100737639.60000001,54243344.39999999
FR,4296,RYG,657,CFU,1460,17500,11541,201967500,131278875.0,70688625.0
FR,4296,RYG,657,CHQ,1474,20496,19084,391145664,254244681.6,136900982.4
FR,4296,RYG,657,CIA,1553,18203,14906,271333918,176367046.70000002,94966871.29999998
FR,4296,RYG,657,CRL,304,15692,9993,156810156,101926601.4,54883554.599999994
FR,4296,RYG,657,DUB,599,15743,9183,144567969,93969179.85000001,50598789.14999999
FR,4296,RYG,657,EDI,535,8600,4990,42914000,27894100.0,15019900.0
FR,4296,RYG,657,GDN,668,12693,17458,221594394,144036356.1,77558037.9
FR,4296,RYG,657,KGS,1458,14751,7015,103478265,67260872.25,36217392.75
FR,4296,RYG,657,KRK,669,12238,11526,141055188,91685872.2,49369315.8
FR,4296,RYG,657,KUN,3956,20008,14233,284773864,185103011.6,99670852.4
FR,4296,RYG,657,MAD,1229,18496,16348,302372608,196542195.20000002,105830412.79999998
FR,4296,RYG,657,MAN,478,4611,10888,50204568,32632969.2,17571598.8
FR,4296,RYG,657,MLA,1606,9435,18452,174094620,113161503.0,60933117.0
FR,4296,RYG,657,PMI,3998,22777,16115,367051355,238583380.75,128467974.25
FR,4296,RYG,657,POZ,674,3541,11560,40933960,26607074.0,14326886.0
FR,4296,RYG,657,PUY,1203,9927,18547,184116069,119675444.85000001,64440624.14999999
FR,4296,RYG,657,RHO,1472,9941,8756,87043396,56578207.4,30465188.6
FR,4296,RYG,657,RIX,3953,16437,11584,190406208,123764035.2,66642172.8
FR,4296,RYG,657,RZE,675,8670,15360,133171200,86561280.0,46609920.0
FR,4296,RYG,657,SKG,1486,20618,15222,313847196,204000677.4,109846518.6
FR,4296,RYG,657,STN,548,14981,6448,96597488,62788367.2,33809120.8
FR,4296,RYG,657,SXF,337,10271,16869,173261499,112619974.35000001,60641524.64999999
FR,4296,RYG,657,TLL,415,3784,5157,19514088,12684157.200000001,6829930.799999999
FR,4296,RYG,657,TSF,1539,17354,9745,169114730,109924574.5,59190155.5
FR,4296,RYG,657,VNO,3959,9130,1058,9659540,6278701.0,3380839.0
FR,4296,RYG,657,WMI,8414,5176,10000,51760000,33644000.0,18116000.0
FR,4296,RYG,657,WRO,680,12381,11928,147680568,95992369.2,51688198.8
FR,4296,RYG,657,ZAD,1209,10721,13092,140359332,91233565.8,49125766.2
FR,4296,RZE,675,BRS,490,17982,15469,278163558,180806312.70000002,97357245.29999998
FR,4296,RZE,675,DUB,599,6669,3881,25882389,16823552.85,9058836.149999999
FR,4296,RZE,675,EMA,523,18268,11569,211342492,137372619.8,73969872.19999999
FR,4296,RZE,675,LTN,492,16054,2424,38914896,25294682.400000002,13620213.599999998
FR,4296,RZE,675,MAN,478,9306,17554,163357524,106182390.60000001,57175133.39999999
FR,4296,RZE,675,RYG,657,7073,4794,33907962,22040175.3,11867786.7
FR,4296,RZE,675,STN,548,8327,15786,131450022,85442514.3,46007507.7
FR,4296,SCQ,1243,ACE,1055,20967,3032,63571944,41321763.6,22250180.4
FR,4296,SCQ,1243,AGP,1230,15353,15548,238708444,155160488.6,83547955.4
FR,4296,SCQ,1243,ALC,1212,4925,6050,29796250,19367562.5,10428687.5
FR,4296,SCQ,1243,BCN,1218,10893,13237,144190641,93723916.65,50466724.349999994
FR,4296,SCQ,1243,BGY,1525,16129,18551,299209079,194485901.35,104723177.65
FR,4296,SCQ,1243,HHN,355,4471,7142,31931882,20755723.3,11176158.7
FR,4296,SCQ,1243,LPA,1054,23668,16858,398995144,259346843.6,139648300.4
FR,4296,SCQ,1243,MAD,1229,10720,5086,54521920,35439248.0,19082672.0
FR,4296,SCQ,1243,PMI,3998,7386,17686,130628796,84908717.4,45720078.599999994
FR,4296,SCQ,1243,STN,548,17755,14810,262951550,170918507.5,92033042.5
FR,4296,SCQ,1243,SVQ,1253,3013,18166,54734158,35577202.7,19156955.299999997
FR,4296,SCQ,1243,TFS,1056,7702,8456,65128112,42333272.800000004,22794839.199999996
FR,4296,SCQ,1243,VLC,1246,16061,15402,247371522,160791489.3,86580032.69999999
FR,4296,SDR,1251,ACE,1055,4172,19278,80427816,52278080.4,28149735.6
FR,4296,SDR,1251,AGP,1230,8271,1728,14292288,9289987.200000001,5002300.799999999
FR,4296,SDR,1251,BCN,1218,21411,9587,205267257,133423717.05000001,71843539.94999999
FR,4296,SDR,1251,BGY,1525,21147,7918,167441946,108837264.9,58604681.099999994
FR,4296,SDR,1251,CIA,1553,17744,18272,324218368,210741939.20000002,113476428.79999998
FR,4296,SDR,1251,CRL,304,18778,7228,135727384,88222799.60000001,47504584.39999999
FR,4296,SDR,1251,DUB,599,5977,1979,11828483,7688513.95,4139969.05
FR,4296,SDR,1251,EDI,535,15553,2359,36689527,23848192.55,12841334.45
FR,4296,SDR,1251,HHN,355,17848,19202,342717296,222766242.4,119951053.6
FR,4296,SDR,1251,LPA,1054,7425,4190,31110750,20221987.5,10888762.5
FR,4296,SDR,1251,NRN,4198,21900,19384,424509600,275931240.0,148578360.0
FR,4296,SDR,1251,PMI,3998,10461,16007,167449227,108841997.55,58607229.45
FR,4296,SDR,1251,STN,548,22771,18636,424360356,275834231.40000004,148526124.59999996
FR,4296,SDR,1251,SVQ,1253,21486,5153,110717358,71966282.7,38751075.3
FR,4296,SDR,1251,TFS,1056,15668,18259,286082012,185953307.8,100128704.19999999
FR,4296,SDR,1251,VLC,1246,11510,14688,169058880,109888272.0,59170608.0
FR,4296,SFT,726,GRO,1222,3187,17767,56623429,36805228.85,19818200.15
FR,4296,SFT,726,STN,548,12273,818,10039314,6525554.100000001,3513759.8999999994
FR,4296,SKG,1486,ATH,3941,8905,17604,156763620,101896353.0,54867267.0
FR,4296,SKG,1486,BGY,1525,8293,15005,124436465,80883702.25,43552762.75
FR,4296,SKG,1486,BRE,353,24043,15021,361149903,234747436.95000002,126402466.04999998
FR,4296,SKG,1486,CHQ,1474,19023,11434,217508982,141380838.3,76128143.69999999
FR,4296,SKG,1486,CIA,1553,13163,14588,192021844,124814198.60000001,67207645.39999999
FR,4296,SKG,1486,CRL,304,12283,19035,233806905,151974488.25,81832416.75
FR,4296,SKG,1486,FKB,4166,20768,2063,42844384,27848849.6,14995534.399999999
FR,4296,SKG,1486,GRO,1222,4388,3827,16792876,10915369.4,5877506.6
FR,4296,SKG,1486,HHN,355,19503,7590,148027770,96218050.5,51809719.5
FR,4296,SKG,1486,NRN,4198,11911,12771,152115381,98874997.65,53240383.349999994
FR,4296,SKG,1486,NYO,699,12455,11708,145823140,94785041.0,51038099.0
FR,4296,SKG,1486,PFO,1198,6943,11870,82413410,53568716.5,28844693.5
FR,4296,SKG,1486,PSA,1562,21549,1032,22238568,14455069.200000001,7783498.799999999
FR,4296,SKG,1486,RYG,657,5461,3064,16732504,10876127.6,5856376.4
FR,4296,SKG,1486,STN,548,17434,3561,62082474,40353608.1,21728865.9
FR,4296,SKG,1486,WMI,8414,10433,14373,149953509,97469780.85000001,52483728.14999999
FR,4296,SNN,603,ACE,1055,23027,13463,310012501,201508125.65,108504375.35
FR,4296,SNN,603,AGP,1230,21227,1791,38017557,24711412.05,13306144.95
FR,4296,SNN,603,ALC,1212,15456,9737,150495072,97821796.8,52673275.2
FR,4296,SNN,603,BVA,1367,13256,1260,16702560,10856664.0,5845896.0
FR,4296,SNN,603,FAO,1626,23493,10617,249425181,162126367.65,87298813.35
FR,4296,SNN,603,FMM,3986,9325,7114,66338050,43119732.5,23218317.5
FR,4296,SNN,603,FUE,1051,24386,5321,129757906,84342638.9,45415267.099999994
FR,4296,SNN,603,KRK,669,4028,9795,39454260,25645269.0,13808991.0
FR,4296,SNN,603,LGW,502,12954,12949,167741346,109031874.9,58709471.099999994
FR,4296,SNN,603,LPL,491,20662,12557,259452734,168644277.1,90808456.9
FR,4296,SNN,603,NCE,1354,11577,12120,140313240,91203606.0,49109634.0
FR,4296,SNN,603,PIS,1268,7841,5136,40271376,26176394.400000002,14094981.599999998
FR,4296,SNN,603,PMI,3998,9166,3556,32594296,21186292.400000002,11408003.599999998
FR,4296,SNN,603,STN,548,16936,8595,145564920,94617198.0,50947722.0
FR,4296,SNN,603,SXF,337,21044,10585,222750740,144787981.0,77962759.0
FR,4296,SNN,603,TFS,1056,6994,8950,62596300,40687595.0,21908705.0
FR,4296,SNN,603,WMI,8414,8814,10711,94406754,61364390.1,33042363.9
FR,4296,SNN,603,WRO,680,22006,3550,78121300,50778845.0,27342455.0
FR,4296,STN,548,AAR,607,12411,3865,47968515,31179534.75,16788980.25
FR,4296,STN,548,ACE,1055,5470,6919,37846930,24600504.5,13246425.5
FR,4296,STN,548,AGP,1230,4424,12199,53968376,35079444.4,18888931.6
FR,4296,STN,548,AHO,1517,21433,18344,393166952,255558518.8,137608433.2
FR,4296,STN,548,ALC,1212,4766,11523,54918618,35697101.7,19221516.299999997
FR,4296,STN,548,AOI,4309,15754,18720,294914880,191694672.0,103220208.0
FR,4296,STN,548,ATH,3941,6339,1744,11055216,7185890.4,3869325.5999999996
FR,4296,STN,548,BCN,1218,23159,15411,356903349,231987176.85,124916172.15
FR,4296,STN,548,BDS,1506,17945,8764,157269980,102225487.0,55044493.0
FR,4296,STN,548,BGY,1525,23715,11076,262667340,170733771.0,91933569.0
FR,4296,STN,548,BIQ,1280,22413,11804,264563052,171965983.8,92597068.19999999
FR,4296,STN,548,BLL,608,4973,15567,77414691,50319549.15,27095141.85
FR,4296,STN,548,BLQ,1538,12849,18165,233402085,151711355.25,81690729.75
FR,4296,STN,548,BOD,1264,23353,8118,189579654,123226775.10000001,66352878.89999999
FR,4296,STN,548,BRE,353,6533,13315,86986895,56541481.75,30445413.25
FR,4296,STN,548,BRI,1501,20598,17081,351834438,228692384.70000002,123142053.29999998
FR,4296,STN,548,BRQ,1588,11987,8148,97670076,63485549.4,34184526.6
FR,4296,STN,548,BSL,1423,22628,14410,326069480,211945162.0,114124318.0
FR,4296,STN,548,BTS,1745,6218,13898,86417764,56171546.6,30246217.4
FR,4296,STN,548,BUD,1489,18928,15567,294652176,191523914.4,103128261.6
FR,4296,STN,548,BVE,1278,11977,938,11234426,7302376.9,3932049.0999999996
FR,4296,STN,548,BZG,5591,12432,7787,96807984,62925189.6,33882794.4
FR,4296,STN,548,CCF,1352,15922,1137,18103314,11767154.1,6336159.9
FR,4296,STN,548,CFU,1460,14666,9260,135807160,88274654.0,47532506.0
FR,4296,STN,548,CHQ,1474,21750,10976,238728000,155173200.0,83554800.0
FR,4296,STN,548,CIA,1553,12372,6180,76458960,49698324.0,26760636.0
FR,4296,STN,548,CIY,9327,15749,7796,122779204,79806482.60000001,42972721.39999999
FR,4296,STN,548,DNR,1405,24212,19466,471310792,306352014.8,164958777.2
FR,4296,STN,548,DTM,373,5003,10316,51610948,33547116.200000003,18063831.799999997
FR,4296,STN,548,DUB,599,5453,10743,58581579,38078026.35,20503552.65
FR,4296,STN,548,EFL,1455,13017,3457,44999769,29249849.85,15749919.149999999
FR,4296,STN,548,EGC,1265,17459,11282,196972438,128032084.7,68940353.3
FR,4296,STN,548,EIN,585,18433,15843,292034019,189822112.35,102211906.65
FR,4296,STN,548,FAO,1626,4385,11773,51624605,33555993.25,18068611.75
FR,4296,STN,548,FEZ,1066,15009,14791,221998119,144298777.35,77699341.65
FR,4296,STN,548,FKB,4166,9987,8762,87506094,56878961.1,30627132.9
FR,4296,STN,548,FMM,3986,23697,1567,37133199,24136579.35,12996619.649999999
FR,4296,STN,548,FUE,1051,4898,11924,58403752,37962438.800000004,20441313.199999996
FR,4296,STN,548,GDN,668,10451,6507,68004657,44203027.050000004,23801629.949999996
FR,4296,STN,548,GOA,1528,17360,11143,193442480,125737612.0,67704868.0
FR,4296,STN,548,GRO,1222,21223,10625,225494375,146571343.75,78923031.25
FR,4296,STN,548,GSE,691,20599,11047,227557153,147912149.45000002,79645003.54999998
FR,4296,STN,548,HAU,645,11152,5511,61458672,39948136.800000004,21510535.199999996
FR,4296,STN,548,HHN,355,23877,8035,191851695,124703601.75,67148093.25
FR,4296,STN,548,IBZ,1225,18818,1385,26062930,16940904.5,9122025.5
FR,4296,STN,548,KGS,1458,8302,14415,119673330,77787664.5,41885665.5
FR,4296,STN,548,KIR,601,15641,10398,162635118,105712826.7,56922291.3
FR,4296,STN,548,KRK,669,24133,5568,134372544,87342153.60000001,47030390.39999999
FR,4296,STN,548,KTW,671,10603,19652,208370156,135440601.4,72929554.6
FR,4296,STN,548,KUN,3956,18133,14532,263508756,171280691.4,92228064.6
FR,4296,STN,548,LDE,1276,8257,2733,22566381,14668147.65,7898233.35
FR,4296,STN,548,LDY,468,15077,5039,75973003,49382451.95,26590551.049999997
FR,4296,STN,548,LEI,1213,14159,19562,276978358,180035932.70000002,96942425.29999998
FR,4296,STN,548,LEJ,348,11610,18540,215249400,139912110.0,75337290.0
FR,4296,STN,548,LIG,1270,19616,8443,165617888,107651627.2,57966260.8
FR,4296,STN,548,LIS,1638,12203,5637,68788311,44712402.15,24075908.85
FR,4296,STN,548,LNZ,1611,24796,3346,82967416,53928820.4,29038595.6
FR,4296,STN,548,LPA,1054,7594,8125,61701250,40105812.5,21595437.5
FR,4296,STN,548,LRH,6493,8805,9045,79641225,51766796.25,27874428.75
FR,4296,STN,548,LUZ,8832,7403,15885,117596655,76437825.75,41158829.25
FR,4296,STN,548,MAD,1229,15364,2685,41252340,26814021.0,14438319.0
FR,4296,STN,548,MJV,1227,12279,15768,193615272,125849926.8,67765345.2
FR,4296,STN,548,MLA,1606,5608,11827,66325816,43111780.4,23214035.6
FR,4296,STN,548,MMX,708,14656,3953,57935168,37657859.2,20277308.799999997
FR,4296,STN,548,MRS,1353,12310,13088,161113280,104723632.0,56389648.0
FR,4296,STN,548,NOC,600,20682,19888,411323616,267360350.4,143963265.6
FR,4296,STN,548,NRN,4198,23501,9226,216820226,140933146.9,75887079.1
FR,4296,STN,548,NUE,347,9367,9981,93492027,60769817.550000004,32722209.449999996
FR,4296,STN,548,NYO,699,16016,11031,176672496,114837122.4,61835373.599999994
FR,4296,STN,548,OPO,1636,3258,13476,43904808,28538125.2,15366682.8
FR,4296,STN,548,ORK,596,15888,610,9691680,6299592.0,3392088.0
FR,4296,STN,548,OSI,1202,9305,702,6532110,4245871.5,2286238.5
FR,4296,STN,548,OSR,1582,22830,5739,131021370,85163890.5,45857479.5
FR,4296,STN,548,OTP,1657,9605,7974,76590270,49783675.5,26806594.5
FR,4296,STN,548,PDV,1193,23010,16113,370760130,240994084.5,129766045.5
FR,4296,STN,548,PEG,1567,19778,1050,20766900,13498485.0,7268415.0
FR,4296,STN,548,PFO,1198,17202,5591,96176382,62514648.300000004,33661733.699999996
FR,4296,STN,548,PGF,1356,22417,6047,135555599,88111139.35000001,47444459.64999999
FR,4296,STN,548,PIS,1268,10657,2754,29349378,19077095.7,10272282.3
FR,4296,STN,548,PMF,1531,8531,13585,115893635,75330862.75,40562772.25
FR,4296,STN,548,PMI,3998,20687,3490,72197630,46928459.5,25269170.5
FR,4296,STN,548,PMO,1512,15909,6994,111267546,72323904.9,38943641.099999994
FR,4296,STN,548,POZ,674,8566,19421,166360286,108134185.9,58226100.099999994
